date,Thgt,Tper,Tdir
2014-02-20 12:00:00,2.01,12.448559000000001,200.0
2014-02-20 15:00:00,1.9966666666666668,12.245307666666667,200.66666666666666
2014-02-20 18:00:00,1.9833332666666665,12.097168666666667,201.0
2014-02-20 21:00:00,1.9733332333333333,12.048192,201.33333333333334
2014-02-21 00:00:00,1.9633332333333333,11.904761,202.0
2014-02-21 03:00:00,1.953333233333333,11.858076000000002,203.0
2014-02-21 06:00:00,1.953333233333333,11.764705999999999,204.33333333333334
2014-02-21 09:00:00,1.9833332666666665,11.627907,205.0
2014-02-21 12:00:00,2.0500000000000003,11.583355333333335,206.0
2014-02-21 15:00:00,2.1333332333333335,11.494251999999998,206.0
2014-02-21 18:00:00,2.206666666666667,18.988872,211.0
2014-02-21 21:00:00,2.2966666666666664,18.751455333333332,210.33333333333334
2014-02-22 00:00:00,2.4166666,17.965366,207.66666666666666
2014-02-22 03:00:00,2.533333333333333,17.648285666666666,209.0
2014-02-22 06:00:00,2.6099999666666664,17.443031666666666,209.0
2014-02-22 09:00:00,2.6633331666666664,16.858237,206.33333333333334
2014-02-22 12:00:00,2.6966666666666668,16.575591333333332,206.66666666666666
2014-02-22 15:00:00,2.7133333333333334,16.393442,208.0
2014-02-22 18:00:00,2.7099999999999995,16.393442,209.0
2014-02-22 21:00:00,2.689999933333334,16.129032,210.0
2014-02-23 00:00:00,2.6466665333333332,15.875682,208.33333333333334
2014-02-23 03:00:00,2.6,15.544870666666668,209.66666666666666
2014-02-23 06:00:00,2.533333333333333,15.384614,210.66666666666666
2014-02-23 09:00:00,2.466666666666667,15.384614,212.0
2014-02-23 12:00:00,2.4033332,15.384614,212.0
2014-02-23 15:00:00,2.3533333333333335,15.151514999999998,212.66666666666666
2014-02-23 18:00:00,2.31,15.076134333333334,212.33333333333334
2014-02-23 21:00:00,2.29,14.563794999999999,212.0
2014-02-24 00:00:00,2.3000000000000003,14.492752000000001,212.0
2014-02-24 03:00:00,2.34,15.614215,207.0
2014-02-24 06:00:00,2.3999998666666666,17.443031666666666,197.0
2014-02-24 09:00:00,2.443333266666667,16.85499,198.0
2014-02-24 12:00:00,2.4533333333333336,16.305305333333333,198.66666666666666
2014-02-24 15:00:00,2.4299998666666665,15.627542666666665,200.0
2014-02-24 18:00:00,2.3933332000000003,15.151514999999998,200.0
2014-02-24 21:00:00,2.3466666666666667,14.708001999999999,202.0
2014-02-25 00:00:00,2.3066666666666666,14.354726666666666,202.33333333333334
2014-02-25 03:00:00,2.26,14.084507,203.0
2014-02-25 06:00:00,2.2133333333333334,14.019300666666666,205.0
2014-02-25 09:00:00,2.1666665666666667,13.825468333333333,206.0
2014-02-25 12:00:00,2.1433332333333333,13.636924,206.0
2014-02-25 15:00:00,2.1333332333333335,13.513514,206.0
2014-02-25 18:00:00,2.1233333,13.333333000000001,205.33333333333334
2014-02-25 21:00:00,2.136666566666667,13.216373666666668,205.0
2014-02-26 00:00:00,2.1599998333333335,12.931512333333332,208.0
2014-02-26 03:00:00,2.206666666666667,12.766417666666667,207.66666666666666
2014-02-26 06:00:00,2.3033333333333332,15.544870666666668,208.33333333333334
2014-02-26 09:00:00,2.4133332333333333,15.384614,209.0
2014-02-26 12:00:00,2.5433333333333334,14.856546666666667,207.66666666666666
2014-02-26 15:00:00,2.6566666,14.354726666666666,207.0
2014-02-26 18:00:00,2.74,14.218645,208.66666666666666
2014-02-26 21:00:00,2.7866666666666666,13.890674666666667,206.33333333333334
2014-02-27 00:00:00,2.796666666666667,13.393393333333334,206.66666666666666
2014-02-27 03:00:00,2.783333333333333,13.216373666666668,208.0
2014-02-27 06:00:00,2.766666666666667,13.157894,209.0
2014-02-27 09:00:00,2.75,13.100933333333336,207.0
2014-02-27 12:00:00,2.7466666666666666,12.821917333333332,206.33333333333334
2014-02-27 15:00:00,2.7099999999999995,12.552741666666668,207.0
2014-02-27 18:00:00,2.6233332666666667,12.448559000000001,207.33333333333334
2014-02-27 21:00:00,2.533333333333333,12.345678999999999,208.0
2014-02-28 00:00:00,2.49,12.245307666666667,206.33333333333334
2014-02-28 03:00:00,2.46,12.000381666666668,205.0
2014-02-28 06:00:00,2.4199999,11.811391,205.66666666666666
2014-02-28 09:00:00,2.3633333000000003,17.965366,215.0
2014-02-28 12:00:00,2.3066666666666666,17.857141,215.0
2014-02-28 15:00:00,2.2533333333333334,17.543858,214.0
2014-02-28 18:00:00,2.22,17.046561,214.0
2014-02-28 21:00:00,2.2066666666666666,16.666666,214.0
2014-03-01 00:00:00,2.223333333333333,16.575591333333332,214.0
2014-03-01 03:00:00,2.26,16.305305333333333,214.0
2014-03-01 06:00:00,2.26,15.958354,212.66666666666666
2014-03-01 09:00:00,2.226666666666667,15.624999,212.0
2014-03-01 12:00:00,2.21,15.464742333333334,212.33333333333334
2014-03-01 15:00:00,2.2133333333333334,15.384614,213.0
2014-03-01 18:00:00,2.2066666666666666,15.151514999999998,213.33333333333334
2014-03-01 21:00:00,2.1933333333333334,14.852209,208.33333333333334
2014-03-02 00:00:00,2.1799999333333333,14.634838,210.0
2014-03-02 03:00:00,2.1499998666666666,14.492752000000001,212.0
2014-03-02 06:00:00,2.106666666666667,14.492752000000001,214.0
2014-03-02 09:00:00,2.06,14.285714,215.33333333333334
2014-03-02 12:00:00,2.02,14.285714,216.33333333333334
2014-03-02 15:00:00,1.9899999666666668,14.285714,217.0
2014-03-02 18:00:00,1.953333233333333,14.285714,217.66666666666666
2014-03-02 21:00:00,1.9233333333333331,14.084507,217.66666666666666
2014-03-03 00:00:00,1.9166666666666667,14.019300666666666,216.66666666666666
2014-03-03 03:00:00,1.92,13.762048666666667,216.0
2014-03-03 06:00:00,1.9166666666666667,13.575218999999999,216.0
2014-03-03 09:00:00,1.9399999333333333,14.658726666666666,209.66666666666666
2014-03-03 12:00:00,2.009999966666667,16.666666,197.66666666666666
2014-03-03 15:00:00,2.1133333,16.305305333333333,196.33333333333334
2014-03-03 18:00:00,2.206666666666667,15.707671,198.0
2014-03-03 21:00:00,2.26,15.384614,198.0
2014-03-04 00:00:00,2.27,14.927589666666668,198.33333333333334
2014-03-04 03:00:00,2.2566666666666664,14.423739333333332,199.66666666666666
2014-03-04 06:00:00,2.2300000000000004,14.218645,200.66666666666666
2014-03-04 09:00:00,2.1933333333333334,13.762048666666667,200.33333333333334
2014-03-04 12:00:00,2.1566665,13.513514,201.33333333333334
2014-03-04 15:00:00,2.1433332333333333,13.333333000000001,202.66666666666666
